Id_Station,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,pH,Carbone,Nitrogen,CN,clay,silt,sand,Altitude,crusting,erodi,wr,parmado,clc,awc_top,bs_top,cec_top,dgh,dimp,pd_top,proxi_eau_fast,Latitude,Longitude
295,-0.042395543567401675,0.970898872923513,0.7139455943936842,0.6048441937495196,0.40616943787298165,-0.3834184191761229,0.7954085516644025,1.5419816291259743,-0.6816728508897015,0.16265679537075844,-0.25475188769067925,-0.45905807610444666,-0.2674230262195493,-0.09059958900729119,0.42146261081055003,-0.3255949657166425,-0.46393500007533284,0.8228761840984518,-1.160941485929116,-1.0006999121879507,-0.6395823365655946,-1.0933936589185569,0.5383856075166394,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.05980485360468878,4.0,4.0,3.0,1.0,6.0,0.013011271203106732,0.7401150431651335,-0.6313087395543333,-2.3906855285352355,-4.679562488603583,1.2123677107953503,0.0,46.242,3.60543333
296,-0.042395543567401675,0.43902712433136626,0.033253640952705894,0.7232409473065818,0.2774832860517877,-0.3411811161504427,0.6239312268833568,1.5419816291259743,-0.6671680767383109,0.16265679537075844,-0.29652817926733127,-0.4196264326102627,-0.2104158768547444,-0.026185293689670482,0.2018051816479105,-0.3459390041350674,-0.39633084127630713,0.8026677618502693,-1.0837865792584163,-1.1778663889946643,-0.5077884118188095,-0.8003481014497611,-0.04239937101185827,0.10953620951251665,1.2737569995807185,-1.0034526181907366,-0.14209139650108144,4.0,4.0,3.0,1.0,6.0,0.013011271203106732,0.7401150431651335,-0.6313087395543333,-2.3906855285352355,-4.679562488603583,1.2123677107953503,1.0,46.358999999999995,3.81243333
297,0.14974259191344755,0.1730912500352929,-0.3070923357677833,0.7853507196643851,0.40616943787298165,-0.1722319040477219,0.5810618956880953,1.6213838752910776,-0.6091489801327482,0.3584769060065736,-0.17119930453737522,-0.5116336007633586,-0.38143732494915905,-0.026185293689670482,0.09197646706659073,-0.5290353499008917,-0.41886556087598237,0.6207919616166281,-1.0837865792584163,-0.6463669585745232,-0.28325061410206476,-0.4458575077375083,0.2479931182523906,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.31641604104575694,3.0,4.0,1.0,5.0,6.0,0.013011271203106732,-0.2988077403671306,1.5840110192454184,0.37220253737674364,0.2136951910430434,-0.8248322609515633,1.0,46.485,3.97443333
298,0.05367352417302293,-0.3587804985568538,-0.9877842892087615,0.8591060743392763,0.1487971342305937,-0.1722319040477219,0.3238459085165267,1.581682752208526,-0.6381585284355296,0.26056685068866603,-0.29652817926733127,-0.35390702678662284,-0.4954516236787688,0.16705759226319164,-0.2375096766773686,-0.6104115035745915,-0.21605308447890528,0.5399582726238986,-0.7365894992402673,-0.20345076655773897,-0.28435999057299727,-0.4127717189910314,-0.04239937101185827,1.9342392804300261,-0.29278438087768,-1.0034526181907366,-0.21390514817242903,2.0,3.0,1.0,4.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,46.746,4.12743333
300,-0.8589826193610108,-0.3587804985568538,-0.6474383124882724,0.7542958334854835,-0.6233197766965701,-0.805791449432925,0.1952379149307424,1.2045220829242853,-0.9427587856147336,-0.6695786748314562,-1.0067251360704157,-0.16332074989806716,-0.5524587730435737,0.23147188758081236,-0.5669958204213279,-0.4273151578087671,0.03182883111752225,0.72183407285754,-0.19650515254536888,1.3910475247026843,0.18845626133844853,0.7074185571396876,-0.33279186027610713,2.116709587521777,-0.7627467950151995,-0.7136568748868278,-0.09664682046846723,3.0,2.0,1.0,2.0,6.0,1.2992230318419657,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,48.726000000000006,6.12543333
301,-1.0030862209716478,-0.4474257899888782,-0.9877842892087615,0.7659414158025716,-0.752005928517764,-0.9747406615356458,0.23810724612600387,1.1449703983004578,-0.9862731080689056,-0.8164437578083175,-1.1320540108003718,0.0929849328141284,-0.38143732494915905,0.4247147735336745,-0.5669958204213279,-0.26456285046136774,0.25717602711427456,0.8835014508429988,0.05424829413440538,0.32804866386240217,0.16649060721398437,0.12605398345159294,0.5383856075166394,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,0.15766679393467356,2.0,2.0,3.0,1.0,9.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,-2.3906855285352355,0.2136951910430434,1.2123677107953503,0.0,48.645,6.15243333
302,-0.6188099500099493,-0.3587804985568538,-0.6474383124882724,0.7950553715952918,-0.3659474730541822,-0.5101303282531635,0.15236858373548098,1.006016467511527,-0.8557301407063895,-0.4248035365366871,-0.7560673866105037,-0.4393422543573547,-0.8374945198675982,0.10264329694557094,-0.6768245350026477,-0.7121316956667161,-0.12591420608020437,0.43891616138298684,-0.505124779228168,0.6823816174758296,-0.48360400475248033,-0.8003481014497611,0.2479931182523906,-0.4378747117627362,-0.7627467950151995,1.3149133282405336,-0.2380033709860414,3.0,2.0,1.0,2.0,6.0,1.2992230318419657,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,48.924,6.08043333
303,-0.6668444838801616,-0.3587804985568538,-0.9877842892087615,0.8241693273880121,-0.3659474730541822,-0.6368422373302042,0.2809765773212653,0.9861659059702512,-0.8847396890091709,-0.4248035365366871,-0.8396199697638077,-0.22246821513934306,-0.8374945198675982,0.29588618289843305,-0.8964819641652872,-0.6714436188298663,0.16703714871557362,0.47933300587935157,-0.2543713325483937,1.2138810478959707,-0.31187252705212415,-0.30406127025260715,-0.33279186027610713,0.10953620951251665,1.2737569995807185,-1.0034526181907366,-0.22891976351567078,2.0,3.0,2.0,2.0,5.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,1.2123677107953503,0.0,48.96,6.24243333
304,-0.6668444838801616,-0.27013520712482936,-0.6474383124882724,0.8241693273880121,-0.3230520891137842,-0.6368422373302042,0.3238459085165267,1.006016467511527,-0.8847396890091709,-0.4248035365366871,-0.7978436781871556,-0.255327918051163,-0.894501669232403,0.29588618289843305,-0.8964819641652872,-0.7121316956667161,0.14450242911589842,0.43891616138298684,-0.3122375125514186,1.2138810478959707,-0.49447589416761917,-0.47894329648398526,-0.9135768388046049,1.9342392804300261,-0.29278438087768,-1.0034526181907366,-0.19207779665189234,3.0,2.0,1.0,2.0,6.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,1.2123677107953503,0.0,48.986999999999995,6.38643333
305,-0.6668444838801616,-0.1814899156928049,-0.6474383124882724,0.9445070113312557,-0.3230520891137842,-0.7635541464072447,0.1952379149307424,1.3236254521719402,-0.8847396890091709,-0.37584850887773336,-0.8396199697638077,-0.28161568038061896,-0.894501669232403,0.29588618289843305,-0.7866532495839675,-0.6714436188298663,0.09943298991654795,0.47933300587935157,-0.37010369255444336,1.3024642862993276,0.029593550700909722,0.48054457716384574,-0.6231843495403561,0.10953620951251665,1.2737569995807185,-1.0034526181907366,-0.12739736516015096,2.0,4.0,1.0,2.0,6.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,1.2123677107953503,0.0,48.942,6.60243333
306,-0.7629135516205862,-0.4474257899888782,-0.9877842892087615,1.0376716698679604,-0.49463362487537615,-0.805791449432925,0.3238459085165267,1.2839243290893885,-0.9137492373119522,-0.47375856419564094,-0.9649488444937637,-0.27504373979825497,-0.6094659224083786,0.36030047821605377,-0.5669958204213279,-0.5290353499008917,0.05436355071719748,0.6207919616166281,-0.40868114588979326,1.1252978094926138,-0.16166295288785906,0.12605398345159294,-0.6231843495403561,0.10953620951251665,1.2737569995807185,-1.0034526181907366,-0.2198361968113228,2.0,4.0,1.0,2.0,6.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,1.2123677107953503,0.0,49.059,6.95343333
307,-0.6188099500099493,-0.4474257899888782,-0.9877842892087615,1.0434944610265044,-0.2801567051733862,-0.6790795403558844,0.4095845709070496,1.343476013713216,-0.8702349148577803,-0.32689348121877954,-0.8396199697638077,-0.5116336007633586,-0.7234802211379884,0.23147188758081236,-0.4571671058400082,-0.6510995804114413,-0.17098364527955484,0.49954142812753394,-0.6787233192372425,1.2138810478959707,-0.6160635553818249,-0.9326912564356689,-0.33279186027610713,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.31470619175672593,2.0,4.0,1.0,2.0,6.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,1.2123677107953503,0.0,49.013999999999996,7.02543333
308,-1.0030862209716478,-0.5360710814209027,-1.3281302659292507,1.167714005742111,-0.6662151606369681,-1.0592152675870061,0.4095845709070496,1.1846715213830095,-1.0007778822202962,-0.7185337024904099,-1.257382885530328,-0.18303657164515913,-0.38143732494915905,0.29588618289843305,-0.2375096766773686,-0.183186696787668,-0.03577532768150345,0.9643351398357283,-0.6015684125665427,0.32804866386240217,-0.2248974117310135,-0.18117119776569285,-0.33279186027610713,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,0.10984441733150882,2.0,3.0,1.0,1.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,48.771,7.32243333
309,-0.5227408822695246,-0.27013520712482936,-0.9877842892087615,1.3773344874496964,-0.06567978547139626,-0.6790795403558844,0.6239312268833568,1.4228782598783194,-1.2618638169453282,-0.13107337058296434,-0.8813962613404597,-0.9716694415288378,-0.8374945198675982,-0.348256770277774,0.31163389622923027,-0.6917876572482912,-0.7794210744707861,0.4591245836311692,-1.4502723859442403,1.3024642862993276,-0.46407897886406774,-0.47894329648398526,-0.9135768388046049,2.116709587521777,-0.7627467950151995,-0.7136568748868278,-0.4025764975448494,2.0,2.0,1.0,2.0,6.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,1.2123677107953503,1.0,48.717,7.37643333
310,-0.2825682129184632,-0.4474257899888782,-0.9877842892087615,0.9270386378556236,-0.15147055335219223,-0.42565572220180314,0.2809765773212653,-1.4554531636066752,-0.7396919474952642,-0.08211834292401055,-0.6307385118805475,-0.13046104698624722,-0.6664730717731835,0.36030047821605377,-0.4571671058400082,-0.468003234645617,0.12196770951622317,0.37829089463843973,-0.022906612536294398,0.416631902265759,-0.026319023434089973,0.4852711184133425,-0.6231843495403561,1.9342392804300261,-0.29278438087768,-1.0034526181907366,-0.015909794093927277,4.0,2.0,3.0,1.0,6.0,1.2992230318419657,0.7401150431651335,-0.6313087395543333,-2.3906855285352355,0.2136951910430434,1.2123677107953503,0.0,47.412,4.54143333
311,-0.09043007743761397,-0.1814899156928049,-0.6474383124882724,0.779527928505841,0.06300636634979771,-0.2989438131247625,0.36671523971178815,-1.3562003559002962,-0.6671680767383109,0.06474674005285085,-0.4218570539972874,-0.22246821513934306,-0.7234802211379884,0.23147188758081236,-0.4571671058400082,-0.468003234645617,0.2121065879149241,0.2368319389011632,0.11211447413743021,1.1252978094926138,-0.3229662917614495,-0.14808540901921594,-0.9135768388046049,1.9342392804300261,-0.29278438087768,-1.0034526181907366,-0.31617560304402353,4.0,2.0,3.0,1.0,6.0,1.2992230318419657,0.7401150431651335,-0.6313087395543333,-2.3906855285352355,0.2136951910430434,1.2123677107953503,0.0,47.592,4.41543333
312,-0.33060274678867546,-0.004199332828755989,-0.3070923357677833,0.47480185787536916,-0.19436593729259022,-0.3834184191761229,0.1952379149307424,-1.3959014789828479,-0.7396919474952642,-0.22898342590087192,-0.5054096371505914,-0.4327703137749907,-1.0085159679620128,0.16705759226319164,-0.6768245350026477,-0.8748840030141155,0.009294111517847018,0.11558140541206902,-0.2543713325483937,1.2138810478959707,-0.3791007411906357,-0.4174982602405281,-0.6231843495403561,2.116709587521777,-0.7627467950151995,-0.7136568748868278,-0.10925689273028405,3.0,2.0,1.0,2.0,9.0,1.2992230318419657,0.7401150431651335,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,47.817,3.89343333
313,0.19777712578365983,0.26173654146731734,-0.6474383124882724,1.3773344874496964,0.7493325093961656,-0.2989438131247625,1.0526245388359712,1.0457175905940788,-1.0007778822202962,0.6522070719602964,-0.29652817926733127,-0.29475956154534694,-0.6094659224083786,0.23147188758081236,-0.12768096209604884,-0.5086913114824668,-0.12591420608020437,0.49954142812753394,-0.9873429459200416,1.3024642862993276,-0.2082567646670255,-0.04882804277978514,-0.6231843495403561,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.44088787569592547,5.0,5.0,1.0,7.0,6.0,0.013011271203106732,0.7401150431651335,-0.6313087395543333,0.37220253737674364,0.2136951910430434,1.2123677107953503,0.0,46.269,4.80243333
314,0.34188072739429676,0.43902712433136626,-0.6474383124882724,1.4472079813522252,1.0496001969789515,-0.1722319040477219,1.224101863617017,1.1449703983004578,-1.1748351720369843,0.8480271825961117,-0.1294230129607232,-0.3801947891160788,-0.6094659224083786,0.038229001627950225,0.09197646706659073,-0.4069711193903422,-0.3737961216766319,0.4591245836311692,-1.2573851192674907,-0.6463669585745232,-0.39152575766508,-0.37495938899505776,-0.6231843495403561,-0.8028153259462381,-0.29278438087768,1.1700154565885792,-0.45368502323579496,3.0,4.0,2.0,5.0,6.0,0.013011271203106732,-0.2988077403671306,1.5840110192454184,-3.772129561491225,0.2136951910430434,-0.8248322609515633,0.0,45.918,4.73043333
315,0.10170805804323524,0.5276724157633907,-0.6474383124882724,1.3773344874496964,0.9209140451577575,-0.3411811161504427,1.2669711948122782,1.0655681521353544,-1.232854268642547,0.6032520443013426,-0.29652817926733127,-0.1370329875686112,-0.32443017558435416,0.16705759226319164,0.09197646706659073,-0.183186696787668,-0.19351836487923008,0.5803751171202634,-1.1030753059260912,-0.2920340049610958,-0.4822727529873613,-0.6301926164678798,-0.33279186027610713,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.12018398051201228,2.0,3.0,1.0,3.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,45.603,4.69443333
316,-0.1864991451780386,0.5276724157633907,-0.6474383124882724,1.1444228411079347,0.5777509736345736,-0.594604934304524,1.1812325324217554,0.9266142213464237,-1.3053781393995003,0.21161182302971224,-0.5054096371505914,-0.17646463106279514,-0.2674230262195493,0.038229001627950225,0.31163389622923027,-0.22387477362451785,-0.3061919628776062,0.6410003838648105,-1.199518939264466,-0.2920340049610958,0.22839381429201974,-0.6490987814658666,4.3134879679518745,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,0.18283369803269447,2.0,3.0,1.0,3.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,45.458999999999996,4.47843333
317,-0.1864991451780386,0.5276724157633907,-0.6474383124882724,1.1444228411079347,0.5777509736345736,-0.594604934304524,1.1812325324217554,0.9266142213464237,-1.3053781393995003,0.21161182302971224,-0.5054096371505914,-0.17646463106279514,-0.2674230262195493,0.038229001627950225,0.31163389622923027,-0.22387477362451785,-0.3061919628776062,0.6410003838648105,-1.199518939264466,0.15088218705568845,3.654592107120056,1.690539137035002,5.184665435744622,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,0.18283369803269447,2.0,3.0,1.0,3.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,45.458999999999996,4.47843333
318,0.14974259191344755,0.6163177071954151,-0.6474383124882724,1.289992620071536,0.9209140451577575,-0.3834184191761229,1.3098405260075396,1.0655681521353544,-1.2183494944911561,0.6032520443013426,-0.25475188769067925,-0.22904015572170705,-0.38143732494915905,0.10264329694557094,0.2018051816479105,-0.22387477362451785,-0.3061919628776062,0.49954142812753394,-1.199518939264466,0.15088218705568845,2.023808694849232,-0.24734277525864673,-0.29741417802793296,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.06001854909554782,2.0,3.0,1.0,3.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,45.522,4.57743333
319,-0.9550516871014354,0.3503818328993418,-0.3070923357677833,0.7872916500505663,-0.3230520891137842,-1.1014525706126865,0.7954085516644025,0.8273614136400446,-1.493940203367579,-0.6695786748314562,-1.0485014276470679,-0.18960851222752312,-0.039394428760329725,-0.1550138843249119,0.5312913253918699,-0.10181054311396831,-0.41886556087598237,0.8026677618502693,-1.2959625726028408,-1.6207825810114487,-0.21069739290307707,-0.49784946148197207,0.8287780967808883,0.10953620951251665,1.2737569995807185,-1.0034526181907366,1.0996878828298724,2.0,3.0,1.0,3.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,45.306000000000004,4.21743333
320,-0.8109480854907986,0.43902712433136626,-0.3070923357677833,0.7814688588920223,-0.15147055335219223,-1.016977964561326,0.8811472140549254,0.8869130982638721,-1.450425880913407,-0.5227135918545948,-0.9231725529171118,-0.3144753832924389,-0.09640157812513461,-0.2838424749601533,0.6411200399731896,-0.20353073520609294,-0.5540738784740338,0.72183407285754,-1.4116949326088903,-1.0892831505913074,-0.49447589416761917,-0.8003481014497611,-0.04239937101185827,1.9342392804300261,-0.29278438087768,-1.0034526181907366,0.9992340434606932,2.0,3.0,1.0,3.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,45.297,4.19943333
321,-1.2432588903227093,0.26173654146731734,-0.3070923357677833,0.5776711683429807,-0.6662151606369681,-1.3126390857410875,0.6668005580786182,0.668556921309838,-1.4069115584592349,-1.0612188961030864,-1.215606593953676,-0.22246821513934306,-0.039394428760329725,-0.2194281796425326,0.5312913253918699,-0.10181054311396831,-0.46393500007533284,0.782459339602087,-1.3345400259381905,-1.1778663889946643,-0.4698477365129169,-0.6538253227153633,-0.33279186027610713,2.116709587521777,-0.7627467950151995,-0.7136568748868278,1.4237580323361216,2.0,3.0,1.0,3.0,6.0,-1.2732004894357523,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,45.135,4.11843333
322,0.48598432900493366,1.0595441643555374,-0.3070923357677833,1.4840856586896707,1.3498678845617373,-0.2567065100990823,1.6099258443743698,0.3509479366494248,-1.1458256237342028,0.994892265572973,-0.04587042980741913,0.23099568504377216,-0.039394428760329725,0.23147188758081236,-0.2375096766773686,0.12197387948870589,0.5275926623103774,0.15599824990843375,-0.48583605256049306,-0.9121166737845938,1.3981203652432832,1.8796007870148703,0.5383856075166394,-0.4378747117627362,-0.7627467950151995,1.3149133282405336,-0.3610591978386158,5.0,4.0,1.0,5.0,6.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,45.099,4.96443333
323,1.2545368709283304,1.0595441643555374,0.033253640952705894,0.9483888721036183,1.8646124918465132,0.4613276413374812,1.3955791883980626,0.7082580443923896,1.4360241752133358,1.6313076251393723,0.8314316933022734,-0.9585255603641099,-0.039394428760329725,-1.5077140859949467,1.1902636128797885,-0.22387477362451785,-1.1850460272649401,-1.5819260634352494,-0.8137444059109671,0.9481313326859001,-0.59032602125619,-0.7436296064558007,-0.9135768388046049,-0.4378747117627362,-0.7627467950151995,1.3149133282405336,-0.643905950279102,5.0,4.0,1.0,5.0,6.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,43.848,5.03643333
324,0.7261569983559951,0.6163177071954151,-0.3070923357677833,0.7077135042171311,1.1782863488001454,0.12342921713203955,1.0526245388359712,0.5097524289796314,1.261966885396648,1.0438472932319267,0.4554450691124052,-0.7810831646402822,-0.2104158768547444,-1.443299790677326,0.8607774691358292,-0.26456285046136774,-1.0273029900672137,-1.440467107697973,-0.6208571392342177,1.2138810478959707,-0.1862911105425613,-0.07718729027676537,-0.33279186027610713,0.10953620951251665,-1.0760550711068793,1.1700154565885792,-0.3126757584653837,3.0,3.0,1.0,2.0,6.0,0.013011271203106732,0.7401150431651335,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,43.776,5.35143333
325,0.5820533967453583,0.5276724157633907,-0.3070923357677833,0.5621437252535298,0.9638094290981555,0.08119191410635936,0.8811472140549254,0.45020074435580393,1.1894430146396946,0.7990721549371578,0.3718924859591011,-0.6365004718282744,-0.1534087274899395,-1.3144712000420846,0.7509487545545094,-0.20353073520609294,-0.9146293920688374,-1.3394249964570613,-0.48583605256049306,1.2138810478959707,0.015393531872973293,-0.47894329648398526,1.990348053837884,0.10953620951251665,-1.0760550711068793,1.1700154565885792,0.06498752428176828,3.0,2.0,1.0,2.0,8.0,0.013011271203106732,0.7401150431651335,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,43.766999999999996,5.50443333
326,1.2065023370581183,0.3503818328993418,-0.3070923357677833,0.5155613959851775,1.4356586524425334,0.6725141564658822,0.752539220469141,0.7082580443923896,1.392509852759164,1.484442542162511,0.9985368596088816,-1.0899643720113896,-0.2674230262195493,-1.894199857900671,1.519749756623748,-0.4069711193903422,-1.5681362604594191,-1.9254692416543497,-0.6401458659018926,1.3910475247026843,-0.6395823365655946,-0.9326912564356689,-0.6231843495403561,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.4625281519384095,5.0,4.0,1.0,5.0,9.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,43.515,5.49543333
327,0.9182951338368444,0.1730912500352929,-0.3070923357677833,0.4010465032004779,1.0924955809193495,0.4613276413374812,0.6239312268833568,-0.22471834804757412,1.2909764336994292,1.1417573485498345,0.7478791101489694,-0.89280615454047,-0.2104158768547444,-1.7653712672654296,1.3000923274611083,-0.26456285046136774,-1.4103932232616925,-1.7840102859170732,-0.48583605256049306,1.3910475247026843,-0.45986334827452413,-0.946870880184159,1.4095630753093862,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.05368677045376502,3.0,2.0,1.0,5.0,6.0,0.013011271203106732,0.7401150431651335,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,43.515,5.52243333
328,1.0623987354474813,0.3503818328993418,-0.3070923357677833,0.49227023135100134,1.2640771166809415,0.5458022473888416,0.7096698892738796,0.6487063597685622,1.3344907561536012,1.2886224315266959,0.8314316933022734,-0.9913852632759298,-0.2674230262195493,-1.7653712672654296,1.409921042042428,-0.36628304255349237,-1.455462662461043,-1.8244271304134378,-0.5822796858988678,1.1252978094926138,-0.638472960094662,-0.9988628339286227,-0.33279186027610713,-0.4378747117627362,-0.7627467950151995,1.3149133282405336,-0.18021578090615015,3.0,2.0,1.0,2.0,9.0,0.013011271203106732,0.7401150431651335,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,43.523999999999994,5.48643333
329,1.4466750064091798,1.1481894557875618,0.37359961767319505,0.606785124135701,1.9504032597273093,0.6725141564658822,1.2669711948122782,0.787660290557493,1.4650337235161173,1.7292176804572799,1.1238657343388376,-0.41305449202789873,1.0437414091709631,-1.3788854953597054,1.409921042042428,0.16266195632555575,-1.0047682704675385,-1.4202586854497905,-0.17721642587769396,1.3024642862993276,-0.6340354542109319,-1.0650344114215766,0.2479931182523906,-0.4378747117627362,-0.7627467950151995,1.3149133282405336,-0.7524013258555441,3.0,2.0,1.0,2.0,4.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,1.2123677107953503,0.0,43.74,4.09143333
330,1.3025714047985428,1.1481894557875618,0.033253640952705894,0.6766586180382295,1.9075078757869113,0.5458022473888416,1.3527098572028011,0.7281086059336654,1.4360241752133358,1.6313076251393723,0.9985368596088816,-0.41305449202789873,0.9297271104413534,-1.1856426094068433,1.1902636128797885,0.16266195632555575,-0.8244905136701365,-1.2585913074643318,-0.3508149658867684,1.3024642862993276,-0.46407897886406774,-0.6727314877133501,-0.33279186027610713,-0.4378747117627362,1.4304111376265585,-0.7136568748868278,-0.6569435562037164,3.0,3.0,1.0,1.0,9.0,0.013011271203106732,0.7401150431651335,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,43.899726,4.104211
331,1.2545368709283304,1.1481894557875618,0.033253640952705894,0.8494014224083696,1.9932986436677074,0.5035649443631615,1.4813178507885854,0.7082580443923896,1.4360241752133358,1.6313076251393723,0.9149842764555776,-0.47220195726917463,0.7587056623469387,-1.1212283140892225,0.9706061837171489,0.08128580265185603,-0.7343516352714357,-1.1777576184716023,-0.48583605256049306,0.8595480942825433,-0.34160381647311605,-0.7105438177093237,0.8287780967808883,2.116709587521777,-0.7627467950151995,-0.7136568748868278,-0.6560351873034748,5.0,4.0,1.0,5.0,8.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,44.028,4.11843333
332,1.2065023370581183,1.2368347472195862,0.37359961767319505,0.8241693273880121,1.9075078757869113,0.4613276413374812,1.438448519593324,0.668556921309838,1.4215194010619452,1.5823525974804187,0.8314316933022734,-0.4787738978515386,0.6446913636173289,-1.0568140187716017,0.8607774691358292,0.020253687396581253,-0.66674747647241,-1.117132351727055,-0.5244135058958429,1.4796307631060412,-0.5892166447852575,-1.0555813289225833,0.8287780967808883,2.116709587521777,-0.7627467950151995,-0.7136568748868278,-0.6012932471605968,3.0,2.0,1.0,2.0,6.0,0.013011271203106732,0.7401150431651335,1.5840110192454184,0.37220253737674364,0.2136951910430434,1.2123677107953503,0.0,44.073,4.08243333
333,0.534018862875146,1.0595441643555374,0.033253640952705894,0.7931144412091105,1.2640771166809415,-0.0032826919450010547,1.2669711948122782,0.39064905973197644,1.2039477887910852,0.8480271825961117,0.2883399028057971,-0.4196264326102627,0.07461986996928005,-0.6059139515482569,0.2018051816479105,-0.183186696787668,-0.1484489256798796,-0.6523386400188608,-0.7173007725725924,-0.5577837201711664,-0.034306534024804214,-0.04882804277978514,0.2479931182523906,1.9342392804300261,-0.29278438087768,-1.0034526181907366,0.25384590816621866,4.0,3.0,1.0,3.0,6.0,0.013011271203106732,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,44.244,3.99243333
334,-0.042395543567401675,0.8822535814914885,0.37359961767319505,0.49227023135100134,0.6206463575749716,-0.3411811161504427,0.9668858764454482,0.17229288277794236,-1.0297874305230776,0.16265679537075844,-0.1294230129607232,-0.35390702678662284,-0.2674230262195493,-0.2838424749601533,-0.017852247514729056,-0.3255949657166425,0.14450242911589842,-0.3694207285443077,-0.7558782259079423,-0.7349501969778801,-0.31719753411260027,-0.5356617914779457,0.2479931182523906,-0.4378747117627362,-0.7627467950151995,1.3149133282405336,0.6067699223932038,4.0,3.0,1.0,3.0,6.0,0.013011271203106732,-1.5184127471223972,-0.6313087395543333,0.37220253737674364,0.2136951910430434,-0.8248322609515633,0.0,44.254034999999995,3.850085
